date,rain,evap,t_max,t_min,month,year
2007-09-30,0.02857142857142857,3.870833333333333,24.61904761904762,10.742857142857142,9,2007
2007-10-01,1.1428571428571428,4.684166666666667,26.009523809523813,9.947619047619048,10,2007
2007-10-02,0.09523809523809523,5.586666666666666,26.24761904761905,9.247619047619047,10,2007
2007-10-03,1.9333333333333331,4.36,25.842857142857145,10.133333333333335,10,2007
2007-10-04,0.0,5.154166666666668,26.56190476190476,10.461904761904762,10,2007
2007-10-05,4.542857142857143,4.7908333333333335,27.25238095238095,10.457142857142857,10,2007
2007-10-06,0.7195238095238096,3.629166666666667,25.761904761904763,9.928571428571429,10,2007
2007-10-07,0.2619047619047619,3.9583333333333335,26.595238095238095,9.2,10,2007
2007-10-08,0.0,5.614166666666667,25.5,9.947619047619048,10,2007
2007-10-09,0.5719047619047619,4.225,25.30952380952381,9.761904761904763,10,2007
2007-10-10,0.014285714285714285,4.68,24.533333333333335,9.976190476190476,10,2007
2007-10-11,0.40476190476190477,4.6691666666666665,24.780952380952378,9.185714285714287,10,2007
2007-10-12,0.0,4.9350000000000005,25.785714285714285,8.576190476190476,10,2007
2007-10-13,0.0,5.710833333333333,28.13380952380952,8.347619047619048,10,2007
2007-10-14,0.16666666666666666,4.828333333333333,28.0,9.019047619047619,10,2007
2007-10-15,0.08095238095238096,5.569166666666667,28.214285714285715,10.076190476190476,10,2007
2007-10-16,0.0004761904761904762,4.706666666666667,27.933333333333334,9.023809523809524,10,2007
2007-10-17,0.7142857142857143,5.9191666666666665,26.64761904761905,9.1,10,2007
2007-10-18,0.0,5.3725,28.571428571428573,7.352380952380953,10,2007
2007-10-19,0.0,4.989999999999999,25.404761904761905,6.714285714285714,10,2007
2007-10-20,0.2619047619047619,4.065833333333333,24.847619047619045,7.89047619047619,10,2007
2007-10-21,0.5623809523809523,3.4950000000000006,25.14761904761905,9.957142857142857,10,2007
2007-10-22,0.0,5.5441666666666665,23.071428571428573,9.795238095238094,10,2007
2007-10-23,0.0004761904761904762,4.802499999999999,19.3,-0.15714285714285717,10,2007
2007-10-24,0.0,4.625,19.366666666666667,-1.0,10,2007
2007-10-25,0.0,4.335833333333333,20.376190476190477,0.1380952380952381,10,2007
2007-10-26,0.0,4.195833333333333,22.333333333333332,0.20476190476190476,10,2007
2007-10-27,0.0,5.163333333333333,22.214285714285715,0.8857142857142858,10,2007
2007-10-28,0.0,5.08,21.452380952380953,0.7476190476190476,10,2007
2007-10-29,0.0,4.804166666666667,20.70952380952381,-0.1523809523809524,10,2007
2007-10-30,0.0,4.598333333333334,22.219047619047622,-0.1142857142857143,10,2007
2007-10-31,0.0,4.3933333333333335,23.285714285714285,0.18571428571428572,10,2007
2007-11-01,0.0,4.94,24.738095238095237,0.32857142857142857,11,2007
2007-11-02,0.0,4.256666666666667,25.88095238095238,1.5476190476190477,11,2007
2007-11-03,0.0,4.483333333333333,25.25238095238095,3.3190476190476192,11,2007
2007-11-04,0.0,4.259166666666666,23.7,4.2,11,2007
2007-11-05,0.0,4.6191666666666675,23.904761904761905,2.9523809523809526,11,2007
2007-11-06,0.0,4.37,24.228571428571428,2.9,11,2007
2007-11-07,0.0,4.485,22.428571428571427,3.947619047619048,11,2007
2007-11-08,0.0,4.271666666666667,23.4,2.3714285714285714,11,2007
2007-11-09,0.0,4.39,25.333333333333332,2.619047619047619,11,2007
2007-11-10,0.0,4.6191666666666675,25.295238095238098,3.738095238095238,11,2007
2007-11-11,0.0,4.536666666666666,25.657142857142855,4.190476190476191,11,2007
2007-11-12,0.0,4.3475,24.95714285714286,3.9523809523809526,11,2007
2007-11-13,0.0,4.416666666666667,24.071428571428573,3.7904761904761903,11,2007
2007-11-14,0.0,4.565833333333333,24.476190476190474,1.7999999999999998,11,2007
2007-11-15,0.0,4.6375,21.742857142857144,2.0714285714285716,11,2007
2007-11-16,0.19619047619047617,4.0125,23.747619047619047,4.204761904761905,11,2007
2007-11-17,0.8142857142857144,3.486666666666667,21.69047619047619,6.2285714285714295,11,2007
2007-11-18,0.0004761904761904762,3.0483333333333333,21.69047619047619,3.9285714285714284,11,2007
2007-11-19,0.2623809523809524,3.508333333333333,22.076190476190476,4.5,11,2007
2007-11-20,3.4952380952380957,2.8408333333333338,19.10952380952381,4.242857142857143,11,2007
2007-11-21,0.26666666666666666,4.065833333333334,21.952380952380953,2.6142857142857143,11,2007
2007-11-22,0.0,4.496666666666667,22.595238095238095,2.2333333333333334,11,2007
2007-11-23,0.0004761904761904762,4.730833333333333,21.995238095238093,2.5714285714285716,11,2007
2007-11-24,0.08666666666666667,5.558333333333334,19.88095238095238,4.461904761904762,11,2007
2007-11-25,0.0,4.036666666666666,18.761904761904763,8.380952380952381,11,2007
2007-11-26,0.0,3.715,21.904761904761905,-0.3238095238095238,11,2007
2007-11-27,0.0004761904761904762,3.8874999999999997,23.142857142857142,0.7142857142857143,11,2007
2007-11-28,0.6109523809523809,3.6016666666666666,24.047619047619047,2.5095238095238095,11,2007
2007-11-29,0.0,4.425,23.761904761904763,4.647619047619047,11,2007
2007-11-30,0.023809523809523808,3.8333333333333326,23.719047619047622,5.809523809523809,11,2007
2007-12-01,0.0,4.125,23.333333333333332,7.142857142857143,12,2007
2007-12-02,0.0,4.418333333333333,24.19047619047619,5.095238095238095,12,2007
2007-12-03,0.009523809523809525,3.5716666666666668,21.738095238095237,4.642857142857143,12,2007
2007-12-04,0.0,3.466666666666667,21.142857142857142,2.9523809523809526,12,2007
2007-12-05,0.0004761904761904762,3.93,21.885714285714286,0.980952380952381,12,2007
2007-12-06,0.0,3.939166666666667,22.523809523809526,2.5238095238095237,12,2007
2007-12-07,0.0,4.225,23.452380952380953,2.3523809523809525,12,2007
2007-12-08,0.0,4.0,23.595238095238095,2.3857142857142857,12,2007
2007-12-09,0.0,4.4575,23.833333333333332,2.6761904761904765,12,2007
2007-12-10,0.0,5.528333333333333,22.833333333333332,4.428571428571429,12,2007
2007-12-11,0.0,4.334166666666667,22.714285714285715,5.261904761904762,12,2007
2007-12-12,0.0,4.003333333333333,23.023809523809526,3.5999999999999996,12,2007
2007-12-13,0.0,3.658333333333333,23.666666666666668,2.6476190476190475,12,2007
2007-12-14,0.0,4.51,22.88095238095238,2.5,12,2007
2007-12-15,0.0,4.135833333333333,21.29047619047619,2.8333333333333335,12,2007
2007-12-16,0.0,4.088333333333334,22.095238095238095,-1.2380952380952381,12,2007
2007-12-17,0.0,3.9675,22.642857142857142,-0.028571428571428574,12,2007
2007-12-18,0.0,4.245833333333333,24.390476190476193,2.261904761904762,12,2007
2007-12-19,0.0,5.068333333333334,25.576190476190476,2.623809523809524,12,2007
2007-12-20,0.0,4.051666666666667,23.67142857142857,3.4285714285714284,12,2007
2007-12-21,0.0,5.158333333333333,24.095238095238095,2.3142857142857145,12,2007
2007-12-22,0.0,4.172499999999999,22.185714285714283,4.023809523809524,12,2007
2007-12-23,0.0004761904761904762,3.4450000000000003,20.5,0.45714285714285713,12,2007
2007-12-24,0.0,4.298333333333333,22.347619047619048,2.738095238095238,12,2007
2007-12-25,0.0,4.0125,22.238095238095237,1.8761904761904762,12,2007
2007-12-26,0.0,4.079166666666667,20.942857142857143,1.842857142857143,12,2007
2007-12-27,0.0004761904761904762,6.14,20.642857142857142,0.24761904761904763,12,2007
2007-12-28,0.0,3.9375,20.261904761904763,3.0476190476190474,12,2007
2007-12-29,0.0,4.9975,22.823809523809523,4.214285714285714,12,2007
2007-12-30,0.0004761904761904762,4.296666666666667,22.738095238095237,-1.7809523809523808,12,2007
2007-12-31,0.0,3.4258333333333333,23.166666666666668,-1.2809523809523808,12,2007
2008-01-01,0.0,4.298333333333333,21.45625,0.1875,1,2008
2008-01-02,0.0,3.9133333333333336,15.15625,0.20625,1,2008
2008-01-03,0.0,3.2466666666666666,16.71875,-3.28125,1,2008
2008-01-04,0.0,3.8699999999999997,21.0625,-2.0625,1,2008
2008-01-05,0.0,4.736666666666667,22.90625,-0.325,1,2008
2008-01-06,0.0,5.448333333333334,23.89375,1.05625,1,2008
2008-01-07,0.0,5.989999999999999,23.46875,1.5,1,2008
2008-01-08,0.0,4.596666666666667,22.78125,1.31875,1,2008
2008-01-09,0.0,4.971666666666667,23.25625,0.68125,1,2008
2008-01-10,0.0,5.095,21.925,1.43125,1,2008
2008-01-11,0.0,5.285,22.558823529411764,0.8529411764705882,1,2008
2008-01-12,0.0,4.441666666666666,20.147058823529413,-1.6176470588235294,1,2008
2008-01-13,0.0,5.24,21.91176470588235,-1.8882352941176472,1,2008
2008-01-14,0.0,5.22,20.141176470588235,1.2529411764705882,1,2008
2008-01-15,0.0,4.691666666666666,18.352941176470587,5.064705882352941,1,2008
2008-01-16,0.0,4.456666666666666,18.8,-1.9294117647058822,1,2008
2008-01-17,0.0,5.444999999999999,19.400000000000002,-0.5764705882352942,1,2008
2008-01-18,0.0,5.685,18.470588235294116,1.4705882352941178,1,2008
2008-01-19,0.0,4.321666666666667,16.852941176470587,-4.076470588235294,1,2008
2008-01-20,0.0,4.734999999999999,20.31764705882353,-2.823529411764706,1,2008
2008-01-21,0.0005882352941176471,5.086666666666666,21.66470588235294,0.7647058823529411,1,2008
2008-01-22,0.0005882352941176471,4.931666666666666,22.794117647058822,3.447058823529412,1,2008
2008-01-23,0.0,5.411666666666666,24.788235294117644,5.5588235294117645,1,2008
2008-01-24,0.0,6.791666666666667,25.205882352941178,6.117647058823529,1,2008
2008-01-25,0.0,4.866666666666666,25.029411764705884,6.788235294117648,1,2008
2008-01-26,0.0,3.5283333333333338,23.11176470588235,5.4411764705882355,1,2008
2008-01-27,0.0,6.073333333333333,24.00588235294118,4.152941176470588,1,2008
2008-01-28,0.0,5.921666666666667,25.03529411764706,4.829411764705882,1,2008
2008-01-29,0.0,4.416666666666666,23.264705882352942,5.029411764705882,1,2008
2008-01-30,0.0,5.973333333333333,23.476470588235294,4.447058823529411,1,2008
2008-01-31,0.29411764705882354,5.603333333333333,22.576470588235296,2.2823529411764705,1,2008
2008-02-01,0.0,5.7299999999999995,23.65625,-1.00625,2,2008
2008-02-02,0.0,5.69,24.2125,2.31875,2,2008
2008-02-03,0.0,6.101666666666667,24.675,3.44375,2,2008
2008-02-04,0.0,7.073333333333333,23.96875,3.2125,2,2008
2008-02-05,0.0,6.791666666666667,23.99375,5.05625,2,2008
2008-02-06,0.0,6.013333333333333,22.9625,0.037500000000000006,2,2008
2008-02-07,0.0,5.371666666666667,21.2125,-0.3625,2,2008
2008-02-08,0.0,4.735,24.2625,1.08125,2,2008
2008-02-09,0.0,4.805,24.2,1.25,2,2008
2008-02-10,5.100625,3.5133333333333336,21.18125,5.0,2,2008
2008-02-11,0.0625,4.423333333333333,22.4,4.06875,2,2008
2008-02-12,0.0375,4.576666666666666,21.125,2.59375,2,2008
2008-02-13,0.0,5.806666666666666,22.575,0.15625,2,2008
2008-02-14,0.0,6.724999999999999,23.8625,1.96875,2,2008
2008-02-15,0.0,7.536666666666666,25.03125,3.4625,2,2008
2008-02-16,0.000625,8.338333333333333,24.3375,3.95625,2,2008
2008-02-17,0.000625,6.438333333333333,25.65625,1.90625,2,2008
2008-02-18,0.0,7.45,26.11875,0.875,2,2008
2008-02-19,0.0,7.765,26.71875,2.625,2,2008
2008-02-20,0.0,7.46,25.99375,2.90625,2,2008
2008-02-21,0.0,8.483333333333333,25.30625,6.125,2,2008
2008-02-22,0.0,6.5183333333333335,24.9875,2.7625,2,2008
2008-02-23,0.0,6.948333333333334,27.71875,3.1625,2,2008
2008-02-24,0.0,7.886666666666668,28.44375,4.7625,2,2008
2008-02-25,0.0,6.3549999999999995,28.475,4.1875,2,2008
2008-02-26,0.0,7.921666666666667,26.00625,4.93125,2,2008
2008-02-27,0.0,6.055,22.7125,1.95,2,2008
2008-02-28,0.000625,5.753333333333333,26.10625,1.75,2,2008
2008-02-29,0.0,6.043333333333334,25.933333333333334,3.94,2,2008
2008-03-01,0.0,5.978,25.846666666666668,5.1,3,2008
2008-03-02,0.0,8.786000000000001,25.533333333333335,5.6066666666666665,3,2008
2008-03-03,0.0,9.122,24.386666666666667,4.7,3,2008
2008-03-04,0.0,8.25,24.21333333333333,-0.24000000000000002,3,2008
2008-03-05,0.0,8.123999999999999,24.753333333333334,2.2266666666666666,3,2008
2008-03-06,0.0,7.363999999999999,22.886666666666667,3.54,3,2008
2008-03-07,0.0,6.104,18.433333333333334,0.92,3,2008
2008-03-08,0.0,6.856,21.573333333333334,-2.1333333333333333,3,2008
2008-03-09,0.0,6.57,23.533333333333335,0.7333333333333333,3,2008
2008-03-10,0.0,6.43,22.846666666666668,3.0,3,2008
2008-03-11,0.0,6.774000000000001,25.5,2.06,3,2008
2008-03-12,0.0,7.970000000000001,25.5,3.6666666666666665,3,2008
2008-03-13,0.0,8.112,25.326666666666664,5.166666666666667,3,2008
2008-03-14,0.0,7.303999999999999,26.82,3.8,3,2008
2008-03-15,0.0,8.098,27.56,4.653333333333333,3,2008
2008-03-16,0.0,10.441999999999998,26.566666666666666,6.4,3,2008
2008-03-17,0.0,8.66,24.42,7.346666666666667,3,2008
2008-03-18,0.0,8.008,20.133333333333333,7.566666666666666,3,2008
2008-03-19,0.0,6.062,19.48,0.03333333333333333,3,2008
2008-03-20,0.0,5.672,23.953333333333333,0.14666666666666667,3,2008
2008-03-21,0.0,7.634,25.833333333333332,2.4266666666666667,3,2008
2008-03-22,0.0,8.234,26.246666666666666,4.2,3,2008
2008-03-23,0.0,7.5280000000000005,25.746666666666666,6.28,3,2008
2008-03-24,0.0013333333333333333,6.744,22.206666666666667,7.433333333333334,3,2008
2008-03-25,0.0,7.242,26.02,6.066666666666666,3,2008
2008-03-26,0.0,7.523999999999999,27.2,7.326666666666667,3,2008
2008-03-27,0.0,9.264,28.613333333333333,8.313333333333334,3,2008
2008-03-28,0.0,9.297999999999998,28.833333333333332,7.966666666666667,3,2008
2008-03-29,0.0,9.277999999999999,29.226666666666667,8.973333333333333,3,2008
2008-03-30,0.0,10.37,30.333333333333332,6.066666666666666,3,2008
2008-03-31,0.0,7.459999999999999,30.25,6.485714285714286,3,2008
2008-04-01,0.0,10.037500000000001,30.1,7.266666666666667,4,2008
2008-04-02,0.0,8.8275,30.866666666666667,9.266666666666667,4,2008
2008-04-03,0.0,11.432500000000001,30.5,8.966666666666667,4,2008
2008-04-04,0.0,9.9025,29.233333333333334,9.133333333333333,4,2008
2008-04-05,0.0,9.5825,28.9,5.033333333333333,4,2008
2008-04-06,0.0,6.905,27.3,5.633333333333334,4,2008
2008-04-07,0.0,9.9,29.0,5.166666666666667,4,2008
2008-04-08,0.0,8.605,30.633333333333333,6.266666666666667,4,2008
2008-04-09,0.0,7.8775,29.833333333333332,7.666666666666667,4,2008
2008-04-10,0.0,9.98,29.666666666666668,7.866666666666666,4,2008
2008-04-11,0.0006666666666666666,8.477500000000001,28.666666666666668,7.366666666666666,4,2008
2008-04-12,0.13333333333333333,7.7124999999999995,27.566666666666666,7.733333333333333,4,2008
2008-04-13,2.4066666666666667,6.0925,24.333333333333332,7.633333333333334,4,2008
2008-04-14,1.3613333333333335,6.0375,24.433333333333334,6.933333333333334,4,2008
2008-04-15,0.0006666666666666666,7.135,25.666666666666668,7.2,4,2008
2008-04-16,0.0,8.0975,28.033333333333335,7.766666666666667,4,2008
2008-04-17,0.0,8.8625,28.6,8.066666666666666,4,2008
2008-04-18,0.0,9.165,27.933333333333334,7.766666666666667,4,2008
2008-04-19,0.0,8.5175,30.166666666666668,7.066666666666666,4,2008
2008-04-20,0.0,9.825,30.633333333333333,8.3,4,2008
2008-04-21,0.0,8.629999999999999,31.966666666666665,10.266666666666667,4,2008
2008-04-22,0.0,10.5125,32.166666666666664,9.7,4,2008
2008-04-23,0.0,9.379999999999999,31.8,10.1,4,2008
2008-04-24,0.0,10.6375,31.8,10.633333333333333,4,2008
2008-04-25,0.4473333333333333,10.170000000000002,30.766666666666666,10.6,4,2008
2008-04-26,0.0,10.682500000000001,30.433333333333334,10.1,4,2008
2008-04-27,0.0,9.8225,30.0,10.0,4,2008
2008-04-28,0.0,7.16,26.233333333333334,8.733333333333333,4,2008
2008-04-29,0.006666666666666667,7.8075,29.166666666666668,6.333333333333333,4,2008
2008-04-30,0.0,11.577499999999999,29.6,8.3,4,2008
2008-05-01,0.0,11.221666666666666,28.77777777777778,9.05,5,2008
2008-05-02,0.0,10.209999999999999,29.694444444444443,8.0,5,2008
2008-05-03,0.0,9.146666666666667,30.54444444444444,7.944444444444445,5,2008
2008-05-04,0.0,10.031666666666666,30.27777777777778,9.677777777777777,5,2008
2008-05-05,0.0005555555555555556,8.825000000000001,30.099999999999998,11.005555555555555,5,2008
2008-05-06,0.0,9.263333333333334,30.47222222222222,11.238888888888889,5,2008
2008-05-07,0.0,8.69,30.450000000000003,11.38888888888889,5,2008
2008-05-08,0.0,9.331666666666667,32.0,10.222222222222221,5,2008
2008-05-09,0.0,9.709999999999999,31.894444444444446,10.68888888888889,5,2008
2008-05-10,0.6666666666666666,9.916666666666666,32.46666666666667,10.788888888888888,5,2008
2008-05-11,1.1944444444444444,9.376666666666667,33.52777777777778,11.766666666666667,5,2008
2008-05-12,0.9061111111111112,8.843333333333332,31.31666666666667,13.266666666666667,5,2008
2008-05-13,1.1683333333333334,8.645000000000001,30.27777777777778,11.95,5,2008
2008-05-14,0.9555555555555555,7.533333333333334,28.322222222222223,12.127777777777778,5,2008
2008-05-15,4.133333333333334,3.391666666666667,25.944444444444443,11.68888888888889,5,2008
2008-05-16,0.745,8.758333333333335,27.083333333333332,10.161111111111111,5,2008
2008-05-17,0.11166666666666665,7.676666666666667,27.305555555555557,10.277777777777779,5,2008
2008-05-18,0.0005555555555555556,7.406666666666666,26.13888888888889,8.205555555555556,5,2008
2008-05-19,1.7444444444444445,5.315,25.833333333333332,9.572222222222223,5,2008
2008-05-20,0.0,7.47,27.38888888888889,9.272222222222222,5,2008
2008-05-21,0.0,8.206666666666667,29.333333333333332,9.305555555555555,5,2008
2008-05-22,0.0005555555555555556,9.74,27.572222222222223,10.083333333333334,5,2008
2008-05-23,0.0,8.583333333333334,29.16111111111111,9.31111111111111,5,2008
2008-05-24,0.0,9.068333333333333,30.733333333333334,9.844444444444443,5,2008
2008-05-25,0.0005555555555555556,9.406666666666666,31.61111111111111,12.083333333333334,5,2008
2008-05-26,0.0,9.383333333333335,32.044444444444444,12.472222222222221,5,2008
2008-05-27,0.006111111111111111,9.281666666666666,31.5,13.61111111111111,5,2008
2008-05-28,0.0,8.791666666666666,30.444444444444443,12.722222222222221,5,2008
2008-05-29,0.0,10.483333333333333,29.349999999999998,11.488888888888889,5,2008
2008-05-30,0.0,10.334999999999999,30.63888888888889,11.433333333333334,5,2008
2008-05-31,0.0,10.068333333333333,30.983333333333334,12.144444444444444,5,2008
2008-06-01,0.0,9.675,31.11176470588235,11.852941176470589,6,2008
2008-06-02,0.0005882352941176471,10.668333333333335,31.823529411764707,12.299999999999999,6,2008
2008-06-03,0.0,9.610000000000001,32.04705882352941,12.288235294117648,6,2008
2008-06-04,0.0,10.091666666666667,32.794117647058826,11.81764705882353,6,2008
2008-06-05,0.03058823529411765,9.331666666666665,33.76470588235294,13.152941176470588,6,2008
2008-06-06,0.0005882352941176471,10.361666666666666,32.794117647058826,14.070588235294117,6,2008
2008-06-07,0.0011764705882352942,8.76,29.629411764705882,14.08235294117647,6,2008
2008-06-08,12.576470588235296,7.556666666666666,29.25294117647059,13.423529411764704,6,2008
2008-06-09,15.782352941176471,4.988333333333333,26.264705882352942,13.705882352941176,6,2008
2008-06-10,1.9529411764705884,5.553333333333334,26.205882352941178,12.505882352941176,6,2008
2008-06-11,2.0182352941176473,4.221666666666667,26.75294117647059,13.01764705882353,6,2008
2008-06-12,0.0,7.553333333333334,28.68235294117647,12.541176470588235,6,2008
2008-06-13,0.21176470588235294,8.716666666666667,29.61764705882353,13.717647058823529,6,2008
2008-06-14,0.28352941176470586,8.090000000000002,29.123529411764707,13.129411764705882,6,2008
2008-06-15,0.618235294117647,8.82,28.758823529411764,13.200000000000001,6,2008
2008-06-16,0.011764705882352941,7.543333333333333,30.335294117647063,12.976470588235294,6,2008
2008-06-17,0.47058823529411764,9.451666666666666,30.8,12.952941176470588,6,2008
2008-06-18,0.1188235294117647,9.068333333333333,30.935294117647057,13.294117647058824,6,2008
2008-06-19,0.11176470588235293,9.686666666666666,31.058823529411764,12.258823529411766,6,2008
2008-06-20,1.9594117647058824,6.956666666666666,29.658823529411762,13.305882352941175,6,2008
2008-06-21,0.618235294117647,7.983333333333333,28.03529411764706,11.98235294117647,6,2008
2008-06-22,0.0005882352941176471,7.158333333333332,26.91176470588235,12.217647058823529,6,2008
2008-06-23,0.03,8.165000000000001,28.058823529411764,11.788235294117648,6,2008
2008-06-24,0.24764705882352941,8.495,28.91176470588235,12.6,6,2008
2008-06-25,0.01764705882352941,8.575000000000001,29.058823529411764,12.264705882352942,6,2008
2008-06-26,0.31176470588235294,9.553333333333333,30.029411764705884,11.947058823529412,6,2008
2008-06-27,0.25411764705882356,8.325000000000001,29.529411764705884,12.794117647058824,6,2008
2008-06-28,1.5894117647058823,6.455000000000001,29.647058823529413,12.941176470588236,6,2008
2008-06-29,0.0011764705882352942,7.603333333333334,28.558823529411764,12.805882352941175,6,2008
2008-06-30,1.1647058823529413,5.89,26.78235294117647,12.123529411764705,6,2008
2008-07-01,2.047647058823529,5.871666666666667,26.176470588235293,12.588235294117647,7,2008
2008-07-02,6.48235294117647,3.86,25.91176470588235,13.152941176470588,7,2008
2008-07-03,10.017647058823528,3.171666666666667,23.176470588235293,13.152941176470588,7,2008
2008-07-04,5.7,2.905,23.829411764705885,12.970588235294118,7,2008
2008-07-05,3.718235294117647,3.6933333333333334,23.41764705882353,13.288235294117648,7,2008
2008-07-06,8.288235294117648,4.276666666666666,23.294117647058822,12.717647058823529,7,2008
2008-07-07,5.3352941176470585,3.9066666666666667,23.341176470588238,13.117647058823529,7,2008
2008-07-08,1.0888235294117645,3.5666666666666664,22.658823529411762,13.570588235294117,7,2008
2008-07-09,0.04176470588235294,4.183333333333334,21.735294117647058,13.205882352941176,7,2008
2008-07-10,0.33,4.911666666666666,23.50588235294118,11.205882352941176,7,2008
2008-07-11,0.16588235294117648,5.166666666666667,23.905882352941177,12.323529411764707,7,2008
2008-07-12,0.3417647058823529,4.4383333333333335,26.123529411764707,11.905882352941177,7,2008
2008-07-13,0.0005882352941176471,8.793333333333333,27.170588235294115,11.376470588235295,7,2008
2008-07-14,0.0,8.788333333333332,28.429411764705883,11.700000000000001,7,2008
2008-07-15,0.0005882352941176471,8.775,28.970588235294116,12.352941176470589,7,2008
2008-07-16,0.0011764705882352942,9.816666666666665,29.529411764705884,11.476470588235294,7,2008
2008-07-17,1.5411764705882351,7.6816666666666675,28.870588235294118,12.51764705882353,7,2008
2008-07-18,10.129999999999999,6.406666666666666,26.86470588235294,13.052941176470588,7,2008
2008-07-19,2.6411764705882352,2.2583333333333333,23.735294117647058,12.200000000000001,7,2008
2008-07-20,0.0005882352941176471,5.711666666666666,25.735294117647058,12.170588235294119,7,2008
2008-07-21,0.0,7.703333333333334,26.264705882352942,11.205882352941176,7,2008
2008-07-22,0.0,7.133333333333333,28.170588235294115,10.029411764705882,7,2008
2008-07-23,0.22941176470588234,7.391666666666666,27.352941176470587,11.558823529411764,7,2008
2008-07-24,1.9770588235294113,5.585000000000001,26.676470588235293,12.91764705882353,7,2008
2008-07-25,0.4541176470588235,6.493333333333333,27.470588235294116,13.158823529411764,7,2008
2008-07-26,0.0005882352941176471,8.191666666666668,27.064705882352943,12.705882352941176,7,2008
2008-07-27,0.0,7.6450000000000005,29.141176470588235,10.970588235294118,7,2008
2008-07-28,0.11176470588235293,8.013333333333334,29.376470588235293,11.86470588235294,7,2008
2008-07-29,2.242352941176471,8.100000000000001,29.58823529411765,12.723529411764707,7,2008
2008-07-30,8.223529411764707,8.043333333333333,28.16470588235294,13.276470588235293,7,2008
2008-07-31,3.941764705882353,7.359999999999999,27.647058823529413,12.876470588235295,7,2008
2008-08-01,6.51875,5.615000000000001,26.2,13.0,8,2008
2008-08-02,1.013125,6.238333333333333,26.15625,12.7875,8,2008
2008-08-03,0.03125,8.200000000000001,26.8125,11.875,8,2008
2008-08-04,0.00125,7.741666666666667,28.09375,11.28125,8,2008
2008-08-05,0.913125,6.685,27.83125,11.875,8,2008
2008-08-06,3.3131250000000003,7.026666666666667,27.05,12.9125,8,2008
2008-08-07,2.4899999999999998,6.449999999999999,27.09375,11.95625,8,2008
2008-08-08,5.394375,4.98,26.9375,12.50625,8,2008
2008-08-09,1.3312499999999998,4.671666666666667,26.48125,12.575,8,2008
2008-08-10,2.256875,5.5,28.23125,11.65625,8,2008
2008-08-11,1.7937500000000002,7.528333333333333,28.86875,12.05,8,2008
2008-08-12,3.14375,7.428333333333332,28.5,12.75,8,2008
2008-08-13,14.78125,6.266666666666666,28.65625,12.78125,8,2008
2008-08-14,2.763125,5.204999999999999,26.475,13.225,8,2008
2008-08-15,8.356250000000001,6.335,27.90625,13.53125,8,2008
2008-08-16,3.675,6.206666666666666,27.46875,13.08125,8,2008
2008-08-17,5.588125,6.6433333333333335,26.21875,12.9625,8,2008
2008-08-18,13.4375,4.5233333333333325,25.55625,13.3125,8,2008
2008-08-19,4.650625,3.75,24.1875,13.85625,8,2008
2008-08-20,6.950625,5.831666666666667,25.1875,12.80625,8,2008
2008-08-21,12.543750000000001,3.1466666666666665,24.275,12.9375,8,2008
2008-08-22,10.681249999999999,5.715,24.40625,13.29375,8,2008
2008-08-23,7.03875,4.513333333333333,25.03125,13.30625,8,2008
2008-08-24,21.319374999999997,5.193333333333334,23.9625,13.75,8,2008
2008-08-25,16.2125,3.356666666666667,22.875,13.4875,8,2008
2008-08-26,6.7625,2.5233333333333334,23.0375,13.125,8,2008
2008-08-27,6.838125,4.571666666666666,24.4375,12.875,8,2008
2008-08-28,12.387500000000001,3.9316666666666666,24.35,13.15625,8,2008
2008-08-29,0.7,4.501666666666666,23.78125,13.5125,8,2008
2008-08-30,0.013125000000000001,4.988333333333333,23.1375,12.9875,8,2008
2008-08-31,0.46875,3.938333333333333,23.9375,12.95,8,2008
2008-09-01,0.8571428571428571,5.598333333333333,25.442857142857143,11.557142857142859,9,2008
2008-09-02,5.807142857142857,5.838333333333334,25.0,11.75,9,2008
2008-09-03,11.649999999999997,5.721666666666667,24.99285714285714,12.5,9,2008
2008-09-04,16.235714285714288,5.093333333333334,24.764285714285712,12.950000000000001,9,2008
2008-09-05,2.0,5.3116666666666665,23.571428571428573,12.985714285714286,9,2008
2008-09-06,0.35714285714285715,5.153333333333333,24.792857142857144,11.021428571428572,9,2008
2008-09-07,0.10785714285714286,4.848333333333334,24.135714285714283,11.728571428571428,9,2008
2008-09-08,1.3142857142857143,3.841666666666667,23.714285714285715,11.935714285714285,9,2008
2008-09-09,8.800714285714287,3.671666666666667,24.27857142857143,12.035714285714286,9,2008
2008-09-10,10.471428571428572,5.555,25.214285714285715,12.85,9,2008
2008-09-11,3.7935714285714286,4.098333333333334,25.557142857142857,13.642857142857142,9,2008
2008-09-12,2.2721428571428572,3.9800000000000004,26.071428571428573,12.299999999999999,9,2008
2008-09-13,19.235714285714288,6.253333333333333,26.57857142857143,13.071428571428571,9,2008
2008-09-14,9.035714285714285,4.003333333333333,23.821428571428573,12.521428571428572,9,2008
2008-09-15,4.121428571428571,2.2516666666666665,20.271428571428572,11.142857142857142,9,2008
2008-09-16,1.1357142857142857,2.11,18.357142857142858,11.885714285714286,9,2008
2008-09-17,0.22214285714285714,1.736666666666667,20.12857142857143,10.15,9,2008
2008-09-18,0.07214285714285715,3.3633333333333333,21.264285714285712,10.607142857142858,9,2008
