date,rain,evap,t_max,t_min,bayo_price,urea_price
2017-10-31,0.6698924731182795,3.8866359447004606,24.855762038335676,8.929575736325386,18.0,7800.0
2017-11-30,0.0008266666666666,3.8772055555555553,24.949056231884057,4.0137147342995165,13.2,7800.0
2017-12-31,0.9569056152927122,2.7058894600023637,20.18659277639923,2.9425277088502897,12.5,7800.0
2018-01-31,0.7822043010752687,3.119064516129032,20.80429064424225,1.953609870416322,14.0,7800.0
2018-02-28,0.9059351190476193,4.039011904761905,23.261660714285718,6.656690476190477,14.0,7800.0
2018-03-31,0.0305846567411083,6.556168734491314,27.83768640989679,6.6921066817707775,14.0,7800.0
2018-04-30,0.2458969088319088,7.645511396011396,29.14554856930509,8.418326470952557,14.0,7800.0
2018-05-31,1.0725539931991546,7.823714669738864,30.764243635695248,12.284270747173974,14.0,7800.0
2018-06-30,3.6022174738841404,6.364745726495727,28.380398860398863,13.828789173789174,14.0,7800.0
2018-07-31,1.640261094835622,6.453377880184331,28.03825723466992,13.149597096760612,14.0,7800.0
2018-08-31,1.8945698924731185,5.864612903225806,27.774060066740823,12.773587690025956,12.8,7800.0
2018-09-30,6.390468199233717,3.892723443223443,24.68029501915709,13.195781609195402,12.0,7800.0
2018-10-31,2.082130727263096,3.5159659695143564,23.71418427882833,10.00958604798983,12.0,7800.0
2018-11-30,0.7102432950191571,3.144688095238095,22.21218062397373,4.04945238095238,12.0,7800.0
2018-12-31,0.1012974733831241,3.0545710472323377,20.35841752446869,1.919264644431496,12.0,7800.0
2019-01-31,0.1869694903621488,3.5592188322430256,21.820073992631105,2.923963662090587,12.0,7800.0
2019-02-28,0.0328835978835978,5.604742281527996,25.42065948601663,5.52327097505669,14.0,7800.0
2019-03-31,0.0625027808676307,6.641688002857358,27.607641043654745,6.8037320234835015,14.0,7800.0
2019-04-30,0.0173439153439153,8.078179292929294,28.256532745681863,7.461436265164336,14.0,7800.0
2019-05-31,0.1029608824619948,9.35171348812478,31.233499390857567,10.601990041845436,14.0,7800.0
2019-06-30,1.5494083052458734,7.302881919006919,30.300125886235385,14.270334319195175,12.0,7800.0
2019-07-31,1.6560981306312377,6.412955610697546,28.261048824155782,13.449993590952843,12.0,7800.0
2019-08-31,2.1976066631287345,6.603868210642404,29.296760459875912,14.202808078232527,12.0,7800.0
2019-09-30,1.7821433748188134,4.887387464387464,26.543273887815737,12.62179700560686,13.0,7700.0
2019-10-31,0.8897220016542596,4.714860766473669,26.584086426256047,10.117139105754864,16.0,7600.0
2019-11-30,1.6131928632478632,3.241847222222222,23.120662619406737,7.434921543489191,16.0,7600.0
2019-12-31,0.8637958696023212,3.027630022307442,21.136448420472192,3.0746035062843213,20.0,7600.0
2020-01-31,0.8192411674347158,3.0946505376344087,19.7703168202765,2.162044930875576,20.0,8000.0
2020-02-29,0.4074881676808655,4.92538601532567,22.872113759296823,4.227479152580573,20.0,8000.0
2020-03-31,0.040505376344086,6.758125960061444,28.399301075268816,9.16009984639017,21.0,8000.0
2020-04-30,0.063051282051282,8.770188888888889,31.23049389499389,10.610418192918193,28.8,8000.0
2020-05-31,0.2471236559139785,8.758580645161292,31.476799007444168,12.181492969396194,30.0,8000.0
2020-06-30,1.8235128205128208,7.902539682539682,30.786880341880345,14.401831501831502,30.0,8000.0
2020-07-31,5.4980522971652,6.561159754224271,28.487869012707723,14.29368035190616,30.0,8000.0
2020-08-31,1.1089102564102564,5.995182795698924,28.68455334987593,12.92090570719603,30.0,8000.0
2020-09-30,2.191997222222222,4.557315476190476,25.72619841269841,11.437688492063492,30.0,8000.0
2020-10-31,0.0049627791563275,5.70057603686636,27.134420418291384,6.738816022686991,28.0,8000.0
2020-11-30,0.0,4.5451507936507936,25.55325763125763,5.4038095238095245,21.5,8000.0
2020-12-31,0.0748725038402457,3.734301075268817,21.739157509157508,2.1390464374335343,22.0,9876.470588235294
2021-01-31,0.2272016526299062,3.9197467228112393,21.95372643551398,0.8290616779916001,22.0,11752.941176470587
